Invoice,StockCode,Quantity
500356,37503,2
500356,21471,2
500356,22487,1
500356,22220,1
500356,21659,1
500356,37422,6
500356,85065,1
500356,84925A,1
500356,84925C,1
500356,21476,2
500356,82580,4
500356,82578,2
500356,82581,4
500356,22168,1
500356,22500,1
500356,21735,1
500356,84532B,1
500356,84929,120
500356,21906,2
500356,22495,1
500356,85184C,1
500356,22496,1
500356,22494,1
500356,21274,1
500356,84279P,1
500356,84881,2
500356,82486,2
500356,84837,1
500356,22488,24
500356,22478,10
500356,22477,10
500356,82605,1
500356,82597,1
500356,82582,1
500356,82567,1
500356,82583,1
500356,21164,1
500356,82551,1
500356,82552,1
500356,21159,1
500356,21171,2
500356,21158,1
500356,22115,1
500356,21905,1
500356,22117,1
500356,21179,2
500356,85071D,2
500356,21903,2
500356,21175,2
500356,21174,2
500356,21770,1
500356,85152,3
500356,21181,2
500356,21907,2
500356,21908,2
500356,21169,2
500356,21166,2
500356,84856S,1
500356,84856L,1
500356,21161,1
500356,21162,2
500356,21160,4
500356,21714,6
500357,16161P,25
500357,21790,12
500357,20738,10
500357,21974,12
500357,22122,12
500357,48187,2
500357,20748,2
500357,85232A,3
500357,85232D,3
500357,20733,10
500357,22112,3
500357,22111,3
500359,21755,6
500358,84078A,1
500358,22488,3
500358,84987,1
500358,21974,1
500358,84986B,1
500358,21210,1
500358,22457,12
500358,37503,2
500358,37475,4
500358,85103,4
500358,21283,5
500358,21282,3
500358,84427B,11
500358,17129F,2
500358,17129C,2
500358,22181,1
500358,22198,4
500358,22185,2
500358,21902,2
500358,21584,6
500358,21592,4
500358,21593,4
500358,22104,12
500358,84081,1
500358,72800F,10
500358,85126,4
500358,85125,9
500358,21317,5
500358,72799E,12
500358,21326,12
500358,84837,3
500358,84824,1
500358,22347,6
500358,72023F,9
500358,85063,3
500358,22366,5
500359,35913B,12
500359,17109D,6
500359,17109A,6
500359,17091J,6
500359,22224,6
500359,21754,6
500359,84459B,12
500359,35912B,12
500359,22256,12
500359,22259,12
500359,35916C,12
500359,35916A,12
500359,22322,12
500359,22321,12
500359,84459A,12
500359,84882,4
500359,82486,2
500359,21784,2
500360,48187,2
500360,21523,2
500360,21668,12
500360,21670,12
500360,21672,12
500360,21673,12
500360,21755,3
500360,22219,12
500360,84879,16
500360,21136,8
500360,22297,24
500360,21494,6
500360,82580,12
500360,82581,12
500360,21765,2
500360,48194,2
500360,84949,6
500360,21361,1
500360,84970S,12
500360,22358,6
500361,21770,1
500361,20828,1
500362,21385,10
500362,22163,1
500362,21386,2
500362,21386,3
500362,22293,6
500362,22297,9
500362,21076,1
500362,85061W,6
500362,22286,3
500362,22268,6
500362,22266,11
500362,22264,6
500362,10120,2
500362,84993A,1
500362,84536A,1
500362,85049D,1
500362,84977,4
500362,85199L,6
500362,22265,12
500362,84836,6
500362,84951A,2
500362,85038,6
500362,21774,2
500362,21363,1
500362,21411,1
500362,21955,1
500362,85049B,1
500362,21612,1
500362,84535B,2
500362,21868,6
500362,72796B,1
500362,18098C,1
500362,22269,10
500362,22209,1
500362,21716,1
500362,21718,1
500362,21773,1
500362,21439,1
500362,22211,2
500362,84968B,1
500362,22487,1
500362,21333,4
500362,21773,2
500362,82581,4
500362,82580,4
500362,82578,4
500362,22432,2
500362,22498,1
500362,84535B,1
500362,84536B,3
500362,84536A,2
500362,22178,6
500362,17178,4
500362,18097C,2
500362,82494L,4
500362,22172,1
500362,21164,2
500362,82551,1
500362,21172,2
500362,21174,1
500362,21166,2
500362,37422,4
500362,21361,1
500362,84978,6
500362,22174,1
500362,84970L,12
500362,84839,2
500362,22173,2
500362,22169,1
500367,84879,88
500367,21717,16
500367,22232,8
500367,22243,12
500367,22253,12
500367,22254,24
500367,22255,24
500367,22264,24
500367,POST,1
500368,22196,12
500368,21588,12
500368,47594B,6
500368,84912A,8
500368,47369A,6
500368,21156,8
500368,47591D,8
500368,21212,24
500368,84991,24
500368,21717,8
500368,22021,12
500368,22254,12
500368,22264,12
500368,85206A,12
500368,85206B,12
500368,21389,12
500368,21385,24
500368,22178,12
500368,84950,12
500368,84970L,12
500368,84970S,12
500368,20750,6
500368,20749,2
500368,22431,6
500368,22432,6
500368,22433,6
500368,21375,2
500368,21376,2
500368,21377,6
500368,21378,6
500368,21379,6
500368,22127,12
500368,22128,12
500368,22129,12
500368,21735,2
500369,16156S,25
500369,85123A,6
500369,21232,12
500369,84991,24
500369,72008,12
500369,85206A,6
500369,21756,3
500369,21755,6
500369,22366,6
500369,21217,1
500369,20685,4
500369,21524,4
500369,48138,2
500369,48185,4
500369,48187,4
500370,22383,10
500370,22382,10
500370,22367,8
500370,20712,10
500370,21931,10
500370,21930,10
500370,22386,10
500370,22147,12
500370,22149,6
500370,21058,12
500370,21060,12
500370,16156S,25
500370,21500,25
500370,21499,25
500370,21497,25
500370,21559,6
500370,22352,6
500370,21561,6
500370,20727,10
500370,22474,3
500371,84879,8
500371,22212,6
500371,85123A,6
500371,22281,2
500371,85187,6
500371,71053,4
500372,85221,120
500372,21007,48
500372,35824C,36
500372,20731,10
500372,20730,10
500372,85099C,10
500373,85186A,24
500373,21389,12
500373,21232,12
500373,22055,8
500373,21080,24
500373,21535,6
500373,21533,3
500373,21531,6
500373,21539,3
500373,21936,10
500373,22180,3
500373,84520B,24
500373,82494L,6
500373,84584,6
500373,21734,12
500373,21384,24
500374,85017C,12
500374,85017B,12
500374,85017A,12
500374,21716,8
500374,POST,1
500374,84849B,12
500374,84849D,12
500374,21715,8
500374,22093,12
500374,22035,12
500375,22382,10
500375,22383,10
500375,22384,10
500375,82583,6
500375,82578,12
500375,82580,12
500375,82581,12
500375,82582,6
500375,84970L,12
500375,84970S,12
500375,85123A,12
500375,37370,24
500375,20727,20
500375,20726,20
500375,22352,12
500375,21559,12
500375,20725,20
500375,20728,10
500375,22353,6
500376,21578,48
500376,22326,96
500376,22327,48
500376,22383,40
500376,20719,100
500376,POST,5
500377,22385,10
500377,21929,10
500377,22382,10
500377,20727,10
500377,22384,10
500377,47566B,5
500377,85198,12
500377,85196,12
500377,22218,3
500377,40018E,5
500377,22380,5
500377,22381,5
500377,20717,10
500377,22386,10
500378,22382,20
500378,22383,20
500378,22384,20
500378,20727,20
500378,22030,24
500378,20725,40
500378,20726,40
500378,21078,12
500378,84466,12
500378,22036,12
500379,21533,3
500379,21535,6
500379,21843,2
500379,22073,4
500379,22348,12
500379,85099B,10
500379,21754,3
500379,22357,4
500379,22358,6
500379,21523,2
500379,84849B,12
500379,22212,6
500379,22072,8
500379,22500,4
500379,21770,2
500379,22413,6
500379,22365,4
500379,22497,4
500379,22495,6
500380,48187,2
500380,85123A,6
500380,85063,2
500380,22464,12
500380,22061,4
500380,22055,8
500380,37500,2
500380,21622,4
500380,21114,10
500380,47566,5
500381,22269,8
500381,85199L,12
500381,22290,6
500381,21437,4
500381,22247,16
500381,22236,1
500381,85206B,6
500381,22021,6
500381,21389,12
500381,22241,12
500381,20933,4
500381,84970S,12
500381,85123A,6
500381,21333,4
500381,22189,4
500381,82494L,6
500381,22192,2
500381,22193,2
500381,21363,3
500381,22178,12
500381,84879,8
500381,21136,8
500381,21795,2
500381,21796,2
500381,22379,5
500381,21476,2
500382,22411,10
500382,22381,10
500382,85099B,10
500382,22380,10
500382,20914,6
500382,22379,10
500382,22386,10
500382,22219,24
500382,21472,6
500382,21704,12
500382,84077,48
500382,21826,12
500382,21829,36
500383,71477,4
500383,82581,36
500383,21041,6
500383,21906,2
500383,22138,24
500383,84029E,4
500383,22179,4
500383,47590A,3
500383,47590B,50
500384,72349B,12
500384,72351B,12
500385,85123A,32
500385,22456,3
500385,22457,6
500385,82494L,6
500385,21169,12
500385,21181,12
500385,85152,12
500385,22413,12
500385,85150,6
500385,79323P,24
500385,85042,4
500385,22485,2
500385,21754,3
500385,22114,8
500385,21259,6
500386,21731,144
500386,22466,48
500386,22132,12
500386,22133,12
500389,72760B,24
500389,47502,20
500389,37503,24
500389,22061,48
500389,22063,72
500389,22057,96
500389,22059,96
500389,21928,100
500389,85099C,100
500389,85099B,200
500399,21431,8
500399,21641,24
500399,22229,12
500399,21455,12
500399,22228,12
500399,21454,12
500399,21643,12
500399,20717,10
500400,22274,140
500400,21624,70
500400,21116,70
500400,21411,70
500400,21408,70
500400,85206B,140
500400,22147,140
500400,22149,140
500400,22150,140
500425,84884A,5
500425,48185,20
500425,20685,20
500425,22064,48
500428,22367,8
500428,15036,12
500428,21731,12
500428,21544,12
500428,21791,12
500428,22149,12
500428,22147,12
500428,20971,12
500428,20725,10
500428,22383,10
500428,22382,10
500428,20727,10
500449,22383,1
500449,20728,10
500449,20702,1
500449,22271,1
500449,22274,1
500449,22272,1
500449,47566B,1
500449,84902,1
500449,84580,1
500449,84249D,12
500449,84251B,12
500449,21509,12
500449,22027,12
500449,20699,1
500449,90112,3
500449,90111,1
500449,85185B,1
500449,85185F,1
500449,84520B,1
500449,21082,1
500449,21989,2
500449,22383,11
500449,21080,2
500449,21077,1
500449,22083,1
500449,75049L,12
500449,85185C,1
500449,85185D,1
500449,21495,25
500449,16161U,25
500449,16161G,25
500449,20970,1
500449,20967,1
500449,82616A,1
500449,82615,1
500448,22260,300
500448,22261,350
500450,47566,50
500450,15056N,60
500450,85053,72
500451,21733,50
500452,21243,96
500452,21080,96
500452,20677,72
500452,20974,96
500453,85185F,1
500453,85185B,1
500453,85185C,1
500453,85185D,1
500455,20723,20
500455,20719,20
500455,22355,20
500455,20724,20
500455,22356,20
500455,21754,6
500455,15039,10
500455,21165,12
500455,21770,2
500455,37500,12
500455,37502,12
500455,37370,24
500455,22301,6
500455,22300,6
500455,22302,6
500455,22303,6
500455,21912,4
500455,21676,12
500455,21678,12
500455,21725,12
500455,21726,12
500455,21719,12
500455,84569D,12
500455,84569A,12
500455,84569C,12
500455,85198,12
500455,10002,12
500455,10135,10
500455,10134,10
500455,10133,10
500455,84534B,12
500455,84535B,16
500455,84536B,16
500454,20914,400
500454,21210,60
500456,22021,6
500456,22258,12
500456,22253,12
500456,84879,16
500456,22457,12
500456,22318,6
500456,85071C,12
500456,22150,12
500456,21533,3
500456,21535,6
500456,21534,3
500456,21239,8
500456,21240,8
500457,21993,1
500457,22415,1
500458,20712,10
500458,22411,10
500458,21931,10
500458,21929,10
500459,22355,10
500459,20718,10
500459,22383,10
500459,85217,12
500459,21541,12
500459,21868,12
500459,21232,12
500459,21174,12
500459,21181,12
500459,47568,6
500459,84251F,12
500459,20768,6
500459,20767,6
500459,22385,10
500459,21755,3
500459,22487,1
500459,20716,10
500459,20711,10
500459,82486,2
500459,21524,2
500459,21931,10
500460,82486,12
500460,84406B,8
500460,85066,2
500460,21754,9
500460,21755,9
500460,21333,4
500460,84837,2
500460,85063,2
500476,22487,1
500476,22456,4
500476,22486,2
500476,22457,4
500476,22411,1
500476,22372,1
500476,22371,1
500476,85152,1
500476,21174,2
500476,21713,2
500476,21714,2
500476,21410,1
500476,21411,1
500476,48187,1
500476,48138,2
500476,48184,1
500476,21466,2
500476,84837,2
500476,82486,2
500476,21875,1
500476,85232B,1
500476,22460,4
500476,84978,3
500476,21651,2
500476,84970L,4
500476,84836,12
500476,85123A,6
500476,22082,5
500476,22195,1
500476,85231L,1
500476,20886,2
500476,20914,1
500476,21080,3
500476,22174,2
500476,21136,16
500476,21756,1
500476,21242,8
500476,21238,8
500476,21326,12
500476,79029,1
500493,20802,6
500493,85184B,1
500493,20747,1
500493,84969,1
500493,22456,1
500493,82494L,2
500493,84750A,1
500493,84879,1
500493,21122,1
500495,M,1
500498,21796,2
500498,21795,2
500498,21622,8
500498,84674,6
500498,84676,6
500498,47566,10
500498,21924,2
500498,84795D,2
500498,22457,12
500498,21497,25
500498,16156S,25
500498,20971,12
500498,22272,6
500498,22147,12
500498,22150,12
500498,22129,12
500498,21204,12
500498,21203,12
500498,21206,12
500498,22084,12
500498,22083,12
500498,22055,8
500498,47591D,8
500498,47567B,3
500498,22192,2
500498,22194,2
500498,22191,2
500498,85216,36
500498,84880,6
500498,21777,12
500498,85123A,24
500498,22282,4
500498,21735,2
500498,22487,4
500498,85062,24
500498,22151,48
500498,22219,24
500498,22294,24
500498,21186,24
500498,15056P,3
500498,15056N,3
500498,21524,4
500498,48185,4
500498,48184,4
500498,48138,2
500498,21711,4
500498,21706,4
500498,21710,4
500498,85040A,12
500498,85041,12
500498,46000M,24
500498,22433,6
500500,48194,2
500500,21524,2
500500,85123A,32
500501,16156N,25
500501,85123A,6
500501,21012,48
500501,21745,4
500501,21754,3
500501,21756,3
500501,21870,12
500501,22301,6
500502,21136,24
500502,84879,24
500502,22071,72
500502,85206A,54
500502,85189,24
500502,85194L,24
500502,21461,12
500502,21460,12
500502,21459,12
500502,21589,12
500502,21588,12
500502,84987,12
500502,21214,12
500502,21212,24
500502,21673,12
500502,21670,12
500502,21669,12
500502,21668,12
500502,71459,36
500502,79000,24
500502,21756,6
500502,22021,54
500503,22258,10
500503,22259,8
500503,22290,5
500503,22033,12
500503,22031,12
500503,22320,3
500503,22038,25
500503,84520B,1
500503,85127,1
500503,84601A,1
500503,84763,7
500503,85023B,2
500503,85023C,2
500503,22026,12
500503,21486,1
500503,84748,6
500503,37489D,2
500503,37489B,2
500503,37489A,2
500503,22657,6
500503,79172D,7
500503,37409,5
500503,20886,2
500503,72127,2
500503,72802A,2
500503,22485,1
500503,72803B,3
500503,72803A,2
500503,72802C,1
500503,84708B,2
500503,72351B,4
500503,72351A,4
500503,72349B,4
500503,85162C,3
500503,85162A,2
500503,22174,4
500503,79323W,1
500503,84804B,3
500503,84802B,3
500503,84802A,6
500504,84559D,3
500504,35652,16
500504,M,16
500504,M,24
500505,21754,12
500505,21867,24
500505,21622,4
500505,22219,12
500505,21041,6
500505,21839,3
500505,21841,3
500505,47566,10
500505,72351B,12
500505,21384,24
500505,48138,6
500505,21930,10
500505,47599A,6
500505,47590A,9
500505,47590B,9
500506,84988,5
500506,21062,2
500506,21063,2
500506,21059,1
500506,84510B,5
500506,84510A,5
500506,21122,2
500506,21124,2
500506,84509G,5
500506,84509A,5
500506,84520B,6
500506,47593A,2
500506,47593B,2
500506,47591D,2
500506,22367,4
500506,47591A,2
500506,47591B,2
500506,72796A,2
500506,21363,4
500506,21770,1
500506,82551,3
500506,82552,4
500506,22118,4
500506,21755,3
500506,21756,4
500506,21755,1
500506,21754,3
500506,22118,1
500506,20971,3
500506,20972,6
500506,40018E,2
500506,40018F,2
500506,84537B,4
500506,84375,2
500506,21272,2
500506,84510C,1
500506,21380,5
500506,85038,2
500506,84992,5
500506,21975,5
500506,84991,5
500506,22417,5
500506,47566,4
500506,47566B,4
500506,84987,5
500506,22416,5
500506,21972,5
500508,22379,5
500508,22381,5
500508,22377,5
500508,22378,5
500508,84520B,12
500508,21051,6
500508,22080,10
500508,85049D,12
500508,85049E,12
500509,85123A,15
500509,17033,36
500509,21770,2
500509,22079,5
500509,22080,5
500509,22082,10
500509,84836,12
500509,21385,24
500509,84879,32
500509,21136,24
500509,21034,2
500510,21837,3
500510,21465,6
500510,21471,6
500510,21614,6
500510,21613,6
500510,21612,6
500510,21619,6
500510,21618,6
500510,21616,6
500510,21622,4
500510,20764,4
500510,20761,4
500510,85123A,6
500510,21669,12
500510,21124,24
500510,21122,24
500510,46000S,3
500510,46000M,4
500511,21586,12
500511,22084,12
500511,22076,24
500511,22047,25
500511,21890,12
500523,22127,12
500523,22128,12
500523,20974,48
500523,20975,48
500523,47590A,3
500523,47590B,3
500523,47599A,6
500533,22467,6
500533,47586A,48
500533,84469,26
500533,84615,8
500533,84467,24
500533,84905,24
500536,22467,1
500535,20749,2
500535,84247L,12
500535,21238,8
500535,20703,3
500535,22320,3
500535,22078,10
500535,20718,10
500535,22243,12
500535,22212,6
500535,22355,10
500535,47505,3
500535,21082,12
500535,22467,12
500535,22466,12
500535,22468,4
500535,21731,12
500535,21976,24
500535,21212,24
500535,22029,24
500535,22609,36
500535,22326,6
500535,22328,6
500535,POST,2
500537,16156S,25
500537,16161M,25
500537,21497,25
500537,21900,6
500537,21901,6
500537,21899,6
500537,85123A,12
500537,22127,12
500537,21733,6
500537,21181,6
500537,47598,6
500537,21356,3
500537,21357,3
500537,85042,6
500537,21429,4
500537,21431,4
500537,21358,3
500537,21506,12
500537,84975,6
500537,85206A,2
500537,21218,2
500537,17108D,12
500537,21870,6
500538,21584,20
500538,21593,24
500538,71459,12
500538,22457,6
500538,21745,4
500538,21889,12
500538,21791,12
500538,21890,6
500538,21913,4
500538,21716,32
500538,21715,32
500538,22482,12
500538,22480,12
500538,84997C,6
500538,20754,6
500538,84991,24
500538,21916,24
500538,21154,10
500538,21080,24
500538,21035,12
500538,21175,6
500538,21670,12
500538,21672,12
500538,21669,12
500538,85042,4
500538,21781,1
500538,22097,12
500538,21871,12
500538,85065,2
500538,21733,12
500538,21108,9
500538,48189,2
500538,48187,2
500539,84078A,6
500539,21622,48
500540,22300,6
500540,22301,6
500540,21868,12
500540,37370,12
500540,84077,96
500540,84950,12
500540,21494,6
500541,22040,25
500541,22050,25
500541,22046,25
500541,22033,12
500541,84247G,12
500541,22027,12
500541,22024,12
500541,22189,4
500541,84247L,12
500541,22026,12
500541,22029,12
500541,82551,12
500541,21410,3
500541,84846A,6
500541,20934,2
500541,84836,12
500541,21610,6
500541,21612,6
500541,21614,6
500541,85172,16
500541,85175,16
500541,21609,6
500541,84970L,12
500541,20933,4
500541,21500,25
500541,21499,25
500541,20932,4
500541,21102,6
500564,85206A,12
500564,21437,12
500564,22228,24
500566,21924,2
500566,21923,2
500566,22456,12
500566,22488,12
500566,21916,48
500567,85167B,60
500567,47559B,50
500567,47591C,50
500567,47566B,60
500567,47566,60
500567,21232,72
500567,22055,64
500567,47586A,24
500567,47585A,72
500567,21332,24
500567,21344,24
500567,21377,24
500567,21378,24
500567,21379,24
500567,21376,12
500567,21375,12
500567,21007,96
500567,21287,144
500567,47347B,60
500567,46137D,30
500567,84402D,72
500568,21269,4
500568,85123A,96
500574,21667,2
500574,21584,20
500574,21592,24
500574,21593,24
500574,20749,2
500574,84459B,12
500574,85065,2
500574,21657,3
500574,79000,12
500574,21661,3
500574,21216,4
500574,84836,12
500574,22276,6
500574,82607A,6
500574,82607E,6
500574,18097C,6
500574,22079,10
500574,22080,10
500574,22082,10
500574,21181,12
500574,85028L,2
500574,85028S,2
500574,84937,6
500574,21471,6
500574,21218,6
500574,21217,1
500574,85121C,2
500574,21754,6
500574,21756,3
500574,22189,4
500574,21652,12
500574,22151,24
500574,40018E,5
500574,82552,12
500574,21164,6
500574,21911,12
500574,22487,1
500574,85123A,6
500576,20725,10
500576,21533,3
500576,21535,6
500576,21844,6
500576,21217,1
500576,22072,4
500576,21843,1
500576,21794,2
500576,21792,2
500576,21667,6
500576,20685,2
500576,21923,2
500576,84795C,2
500577,72083A,2
500577,22185,1
500577,85123A,3
500577,22185,10
500577,22499,3
500577,84406B,1
500577,85119,2
500577,22479,20
500577,20851,1
500577,20845,2
500577,21845,2
500577,21844,2
500577,21473,1
500577,22457,12
500578,84596E,16
500578,84596B,16
500578,84596F,16
500579,51020B,96
500579,51020A,48
500579,22384,10
500579,79160,6
500579,21299,6
500579,47585A,12
500579,47586A,12
500579,84467,6
500579,84469,13
500580,22357,4
500580,22358,6
500580,21621,6
500580,21622,4
500580,22355,10
500580,22487,1
500580,22411,10
500581,22411,100
500581,85099B,100
500581,21931,100
500582,21238,8
500582,20725,10
500582,20724,10
500582,20719,10
500582,22356,10
500582,20712,10
